ID_GPS;Country;Partyname;Region;Type_Values;Type_Partysize_vote;V4_Scale;V6_Scale;V8_Scale;V10;V11;V12;V13;V14;V15;V16;V17;Elec_year;PartyPerVote;WVS_LR_MedianVoter;OECD;polity2;FH_Regime;GDP;Longevity
890;Slovakia;Slovak National Party;1;2;2;3,285714286;8,555555556;6,625;9,444444444;1;8,4;1;7,6;8,333333333;7,857142857;7,166666667;2016;8,6;5,42;1;10;2;31226,4464;77,2
891;Slovakia;We are Family;1;2;2;4,25;8,25;7,714285714;9,888888889;3,166666667;9;1,571428571;7;7,666666667;6,75;4;2016;6,6;5,42;1;10;2;31226,4464;77,2
892;Slovenia;Alliance of Alenka BratuÅ¡ek;1;1;2;4,444444444;2,466666667;4,777777778;2,6;3,285714286;3,166666667;6,857142857;2;2,909090909;3,454545455;5,285714286;2018;5,1;5,07;1;10;2;32728,4012;81,1
893;Slovenia;Democratic Party of Pensioners of Slovenia;1;1;2;2,454545455;3,5;6,272727273;4,4;3,090909091;4;5;3,5;3,428571429;4;6,166666667;2018;4,9;5,07;1;10;2;32728,4012;81,1
894;Slovenia;Left;1;1;2;0,75;0,8125;5,142857143;1;0,642857143;1,8;7,846153846;0,928571429;0,857142857;2,076923077;2;2018;9,3;5,07;1;10;2;32728,4012;81,1
895;Slovenia;List of Marjan Sarec;1;1;3;3,5;3,916666667;5,454545455;4,833333333;3,375;4,142857143;7,2;3,1;2,714285714;3,625;5,166666667;2018;12,6;5,07;1;10;2;32728,4012;81,1
896;Slovenia;New Slovenia - Christian Democrats;1;4;2;7,916666667;8,230769231;5,111111111;8,076923077;7,636363636;5;3,818181818;5,375;6,6;4,222222222;5,3;2018;7,2;5,07;1;10;2;32728,4012;81,1
897;Slovenia;Party of Modern Center;1;3;2;5,444444444;3,333333333;4,9;4,5;4,8;3,5;6,625;2,583333333;3,111111111;3,545454545;5,5;2018;9,7;5,07;1;10;2;32728,4012;81,1
898;Slovenia;Slovenian Democratic Party;1;4;3;8,3125;9,153846154;9,076923077;9,533333333;8,285714286;7,6;2,090909091;6,714285714;7,75;7,454545455;7,333333333;2018;24,9;5,07;1;10;2;32728,4012;81,1
899;Slovenia;Slovenian National Party;1;4;2;7,2;8,538461538;8,714285714;9,733333333;9;7,25;1;7,125;9,2;8,2;7,818181818;2018;4,2;5,07;1;10;2;32728,4012;81,1
900;Slovenia;Social Democrats;1;1;2;2,933333333;2,133333333;4,363636364;2,4;2,857142857;3,076923077;7,5;1,857142857;2,384615385;3,166666667;5;2018;9,9;5,07;1;10;2;32728,4012;81,1
901;Sweden;Center Party;5;3;1;7,631578947;2,105263158;2,545454545;2,5;7,923076923;2,714285714;7,6875;1,954545455;2,888888889;1,217391304;1,35;2018;0,0861;5,45;1;10;2;47717,6647;82,4
902;Sweden;Christian Democrats;5;4;1;7,526315789;8,285714286;5,263157895;8,333333333;7,5;5,571428571;5,5625;4,3125;5,2;2,227272727;1,526315789;2018;0,0632;5,45;1;10;2;47717,6647;82,4
903;Sweden;Feminist Initiative;5;1;1;2,217391304;1,375;3;1,833333333;4,375;1,666666667;7,076923077;0,083333333;1;1,842105263;1,933333333;2018;0,0046;5,45;1;10;2;47717,6647;82,4
904;Sweden;Green Party ;5;1;1;3,19047619;1,62962963;2,833333333;2;2,739130435;0,666666667;7,944444444;0,958333333;1,863636364;1,043478261;1,25;2018;0,0441;5,45;1;10;2;47717,6647;82,4
905;Sweden;Liberal Party;5;3;1;7,4375;2,5;2,3;3,769230769;7,461538462;3,526315789;8,380952381;1,47826087;2,052631579;0,956521739;1,238095238;2018;0,0549;5,45;1;10;2;47717,6647;82,4
906;Sweden;Moderate Party;5;4;1;7,75;5,882352941;3;8,047619048;8,1;5,1;6,952380952;2,5;4,285714286;1,409090909;1,4;2018;0,1984;5,45;1;10;2;47717,6647;82,4
907;Sweden;Sweden Democrats;5;4;1;7,285714286;8,708333333;8,708333333;9,72;7,615384615;7,529411765;1,666666667;6,6;8,304347826;6,166666667;2,857142857;2018;0,1753;5,45;1;10;2;47717,6647;82,4
908;Sweden;Swedish Social Democratic Party;5;1;1;3,608695652;2,833333333;2,173913043;5,555555556;3,227272727;2,631578947;8;1,25;2,736842105;0,956521739;0,80952381;2018;0,2826;5,45;1;10;2;47717,6647;82,4
909;Sweden;The Left Party;5;1;1;1,518518519;1,576923077;3,625;2,2;1,083333333;2;6,133333333;1,083333333;1,571428571;1,636363636;1,238095238;2018;0,08;5,45;1;10;2;47717,6647;82,4
910;Eswatini;Communist Party;4;2;1;1,25;7,333333333;7,8;1,5;4,333333333;3;5;2;7;9;1;2018;1;-99;0;-9;0;9439,2084;58,6
911;Eswatini;Ngwane National Liberatory Congress;4;2;-99;0;6,5;1,333333333;3;7;3;9,333333333;1,5;-99;1,666666667;3,75;2018;-99;-99;0;-9;0;9439,2084;58,6
912;Eswatini;People's United Democratic Movement;4;3;-99;5,5;2;3,5;3,666666667;5,5;3;10;0,333333333;1;1,5;2;2018;-99;-99;0;-9;0;9439,2084;58,6
913;Syrian Arab Republic;Independents;3;0;-99;-99;7,5;3;4;6,5;4;1,5;7;10;8,5;9;2016;-99;-99;0;-9;0;-99;69,8
914;Syrian Arab Republic;National Progressive Front;3;2;-99;3;5;5;4;4,666666667;4;1,333333333;5;8,5;8,333333333;8,666666667;2016;-99;-99;0;-9;0;-99;69,8
915;Syrian Arab Republic;Popular Front for Change and Liberation;3;4;-99;7;7,5;2;-99;8;4;1,333333333;5,666666667;7;8;7,333333333;2016;-99;-99;0;-9;0;-99;69,8
916;Chad;Chadian Convention for Peace and Development;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
917;Chad;Democratic and Socialist Party for Alternation;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
918;Chad;Federation Action for the Republic;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
919;Chad;National Rally for Democracy in Chad;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
920;Chad;National Rally for Development and Progress;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
921;Chad;National Union for Democracy and Renewal;4;2;-99;3;7;10;-99;2;-99;8;3;-99;7;10;2011;-99;-99;-99;-99;-99;1746,4821;60,5
922;Chad;Party for Unity and Reconstruction;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
923;Chad;Patriotic Salvation Movement;4;2;-99;2;9;10;-99;-99;-99;8;3;-99;10;10;2011;-99;-99;-99;-99;-99;1746,4821;60,5
924;Chad;Rally for Democracy and Progress;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
925;Chad;Union for Renewal and Democracy;4;0;-99;-99;9;10;-99;10;-99;-99;4;-99;8;9;2011;-99;-99;-99;-99;-99;1746,4821;60,5
926;Togo;Rainbow Coalition;4;0;3;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2013;11,2;-99;0;-2;1;1574,0204;63,1
927;Togo;Save Togo Group;4;0;3;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2013;34,5;-99;0;-2;1;1574,0204;63,1
928;Togo;Union for the Republic;4;0;3;-99;-99;1;-99;4;8;1;-99;10;10;10;2013;41,3;-99;0;-2;1;1574,0204;63,1
929;Togo;Union of Forces of Change;4;0;2;-99;-99;-99;-99;-99;-99;-99;-99;8;10;-99;2013;7;-99;0;-2;1;1574,0204;63,1
930;Thailand;Bhumjaithai Party;6;0;-99;-99;4;9,5;-99;4,333333333;4;4;4;4;5;4;2014;-99;6,05;0;-3;0;16904,6984;78,2
931;Thailand;Charthaipattana Party;6;0;-99;-99;7;-99;-99;7,666666667;-99;4;4;4;4;7;2014;-99;6,05;0;-3;0;16904,6984;78,2
932;Thailand;Democrat Party;6;4;-99;7;8,5;6;9;1,5;3;4;3,5;5,5;4;4,333333333;2014;-99;6,05;0;-3;0;16904,6984;78,2
933;Thailand;Future Forward;6;3;-99;6;0,333333333;7;1,333333333;5;2;10;0;0;0;0,333333333;2014;-99;6,05;0;-3;0;16904,6984;78,2
934;Thailand;New Economics Party;6;1;-99;2;2;3;4;10;-99;8;6;1;1,666666667;0;2014;-99;6,05;0;-3;0;16904,6984;78,2
935;Thailand;Palang Pracharat Party;6;2;-99;0;10;6,5;10;0,666666667;9;0;8,5;9;10;6,666666667;2014;-99;6,05;0;-3;0;16904,6984;78,2
936;Thailand;Pheu Thai Party;6;1;-99;3,5;4;7;3,5;3,333333333;8;5;0;2,5;0,333333333;4;2014;-99;6,05;0;-3;0;16904,6984;78,2
937;Thailand;Prachachart Party;6;2;-99;4;6,666666667;5,5;3;9,333333333;-99;8;9;0,666666667;0,666666667;9;2014;-99;6,05;0;-3;0;16904,6984;78,2
938;Thailand;Puea Chat Party;6;0;-99;-99;4,666666667;9,5;3;10;-99;-99;2;2;1,666666667;4;2014;-99;6,05;0;-3;0;16904,6984;78,2
939;Thailand;Thai Liberal Party;6;2;-99;4;7;1;-99;9,333333333;-99;8;5,5;1;0;0;2014;-99;6,05;0;-3;0;16904,6984;78,2
940;Tajikistan;Agrarian Party of Tajikistan;1;2;-99;3,666666667;5,666666667;2,5;3;7;1,5;1,666666667;3,333333333;1,5;5,5;5;2015;-99;-99;0;-3;0;3061,0707;72,2
941;Tajikistan;Communist Party of Tajikistan;1;2;-99;0;6;3;7;4;1,5;1,333333333;2,666666667;0;7;4,666666667;2015;-99;-99;0;-3;0;3061,0707;72,2
942;Tajikistan;Party of Economic Reforms;1;2;-99;3;5;2,5;3;6,75;1;1,5;2,666666667;1,5;4,666666667;5;2015;-99;-99;0;-3;0;3061,0707;72,2
943;Tajikistan;People's Democratic Party;1;2;-99;3,333333333;6,25;8,333333333;-99;4;1;1,75;3;1,5;7,333333333;8,5;2015;-99;-99;0;-3;0;3061,0707;72,2
944;Tajikistan;The Socialist Party;1;1;-99;2;4;3;7;4,333333333;1,5;1,5;2;0;5;3,5;2015;-99;-99;0;-3;0;3061,0707;72,2
945;Turkmenistan;Democratic Party;1;0;-99;-99;7;8;-99;10;4;2;-99;7;7;-99;2018;-99;-99;0;-8;0;17128,9853;70,5
946;Turkmenistan;Party of Agrarians and Citizens' Nominees;1;0;-99;-99;7;4;-99;10;3;2;-99;7;10;-99;2018;-99;-99;0;-8;0;17128,9853;70,5
947;Turkmenistan;Party of Industrialists and Entrepreneurs;1;0;-99;-99;7;4;-99;10;4;2;-99;7;10;-99;2018;-99;-99;0;-8;0;17128,9853;70,5
948;Timor Leste;Change for Progress Alliance;6;4;3;6,142857143;6,666666667;5,857142857;7;1;4,8;5;4,333333333;4;2,833333333;6,166666667;2018;49,6;-99;0;8;2;6795,5104;73,3
949;Timor Leste;Democratic Development Front;6;4;2;5,5;6,25;6,666666667;3;7,666666667;6;1;5;3,5;4,5;4,5;2018;5,5;-99;0;8;2;6795,5104;73,3
950;Timor Leste;Hope of the Fatherland Party;6;4;-99;5;7,5;8;6;8;10;3;8;5,5;7,666666667;7;2018;-99;-99;0;8;2;6795,5104;73,3
951;Timor Leste;National Development Movement;6;2;-99;4;5,5;5,666666667;3;8,25;8,5;5;3;3;5;7;2018;-99;-99;0;8;2;6795,5104;73,3
952;Timor Leste;Republican Party;6;4;-99;7,333333333;7,833333333;6,5;2,5;9,25;9;5,5;6;5,5;4,333333333;5;2018;-99;-99;0;8;2;6795,5104;73,3
953;Timor Leste;Revolutionary Front for an Independent East Timor;6;1;3;2,142857143;3,8;5,666666667;6,5;5;2,8;2,75;2,6;2,6;3;4,75;2018;34,2;-99;0;8;2;6795,5104;73,3
954;Timor Leste;Social Democratic Movement;6;1;-99;4;4,25;2,333333333;3;5,333333333;6;4,5;2;3;3,75;4,25;2018;-99;-99;0;8;2;6795,5104;73,3
955;Timor Leste;Timorese Democratic Party;6;1;2;4,166666667;4,8;4;5;5,75;4,6;3;3,6;3,6;2,75;4,666666667;2018;8,1;-99;0;8;2;6795,5104;73,3
956;Trinidad and Tobago;Congress of the People;2;4;2;7;6;3,5;7;7;4;3;8;5;3;-99;2015;6;6,23;-99;-99;-99;28407,4737;73,4
957;Trinidad and Tobago;People's National Movement;2;4;3;9;7,666666667;8;8;2;8,5;3;8;5,5;3;9;2015;51,7;6,23;-99;-99;-99;28407,4737;73,4
958;Trinidad and Tobago;United National Congress;2;4;3;7;7;5,5;7,5;5;8;2;9;4,333333333;3;8,5;2015;39,6;6,23;-99;-99;-99;28407,4737;73,4
959;Tunisia;Afek Tounes;3;3;1;9,166666667;1,4;1,2;7;8,333333333;4,666666667;9,166666667;3,333333333;3,333333333;3;5;2014;2,9;5,84;0;7;2;11094,0479;78
960;Tunisia;Congress for the Republic;3;1;1;4;4,333333333;6,6;5,5;3,833333333;3,333333333;5,25;4;2;5;2,333333333;2014;1,9;5,84;0;7;2;11094,0479;78
961;Tunisia;Ennahda Movement;3;4;3;8,4;8,4;5,666666667;5,5;4,6;-99;8;7;2,666666667;5;8,5;2014;26,5;5,84;0;7;2;11094,0479;78
962;Tunisia;Free Patriotic Union;3;3;2;9;2,5;5;4;9;4;7,4;1;3;3,666666667;7,333333333;2014;3,9;5,84;0;7;2;11094,0479;78
963;Tunisia;Nidaa Tounes;3;3;3;7,666666667;2,75;3;7;6;3;8,5;3,333333333;4;1,666666667;7;2014;35,8;5,84;0;7;2;11094,0479;78
964;Tunisia;Popular Front;3;1;2;1;3,25;8;5;0,4;5;1,25;3,333333333;2,5;4,2;2,166666667;2014;3,5;5,84;0;7;2;11094,0479;78
965;Turkey;Justice and Development Party;3;4;3;7,266666667;9,333333333;9,722222222;3,285714286;3,176470588;8;1,263157895;8;8,307692308;9,588235294;9,722222222;2015;40,9;5,99;1;3;1;25357,7222;79,6
966;Turkey;Nationalist Movement Party;3;4;3;7,076923077;9,470588235;9,333333333;8,166666667;6,882352941;8,3;0,263157895;8,384615385;9,8125;9,058823529;8,153846154;2015;16,3;5,99;1;3;1;25357,7222;79,6
967;Turkey;People’s Democratic Party;3;1;3;2,214285714;1,3125;1,875;2,142857143;6,4375;1,529411765;7,733333333;0,529411765;0,555555556;1,470588235;2,857142857;2015;13,1;5,99;1;3;1;25357,7222;79,6
968;Turkey;Republican People's Party ;3;1;3;3,142857143;2,9375;3,769230769;7,846153846;4,375;2,133333333;5,875;1,411764706;4,3125;2,1875;3,066666667;2015;25;5,99;1;3;1;25357,7222;79,6
969;Taiwan;Chinese Nationalist Party;6;4;3;6;8;5,5;5,181818182;5,2;6,818181818;5,090909091;2,5;3,833333333;4,875;8,5;2016;26,91;5,64;-99;-99;-99;-99;-99
970;Taiwan;Democratic Progressive Party;6;1;3;4,272727273;3,769230769;4,1;7,5;4;3,333333333;5,363636364;2,2;2,166666667;2,454545455;6,363636364;2016;44,06;5,64;-99;-99;-99;-99;-99
971;Taiwan;Green-Social Democratic Coalition;6;1;1;2,166666667;1,363636364;4;3,428571429;2,888888889;1;6,75;1;1,375;2,1;1,285714286;2016;2,53;5,64;-99;-99;-99;-99;-99
972;Taiwan;New Party;6;4;2;6;8,583333333;4,875;4,285714286;6,111111111;7;1,75;6;5,833333333;7,555555556;8,2;2016;4,18;5,64;-99;-99;-99;-99;-99
973;Taiwan;New Power Party;6;1;2;3,583333333;2,461538462;4,9;5,727272727;3,5;3,083333333;5,375;2,6;2,777777778;3,181818182;3;2016;6,11;5,64;-99;-99;-99;-99;-99
974;Taiwan;Non-Partisan Solidarity Union;6;4;1;8,5;8,285714286;5,25;-99;8,777777778;9;2,75;8,5;-99;7,25;8,75;2016;0,64;5,64;-99;-99;-99;-99;-99
975;Taiwan;Other Parties;6;2;2;3;7;4,333333333;-99;9,125;4;4;3;3;4;7;2016;6,54;5,64;-99;-99;-99;-99;-99
976;Taiwan;People First Party;6;4;2;5,875;7,8;5,25;5,5;5,333333333;6,25;4,875;2,8;3,666666667;5,75;8,666666667;2016;6,52;5,64;-99;-99;-99;-99;-99
977;Taiwan;Taiwan Solidarity Union;6;2;1;4,714285714;6,857142857;5,142857143;8,6;7,8;5,2;3,166666667;3,25;5;4,857142857;4,666666667;2016;2,51;5,64;-99;-99;-99;-99;-99
978;Tanzania;Alliance for Change and Transparency;4;2;1;3,2;5,75;4;7;2,5;0,5;7;2,6;10;2,25;2;2015;2,22;6,75;-99;-99;-99;-99;65,5
979;Tanzania;Chama Cha Mapinduzi;4;4;3;6,25;8,166666667;8,6;8;2;4,666666667;1,75;6,666666667;10;8,2;6,666666667;2015;55,04;6,75;-99;-99;-99;-99;65,5
980;Tanzania;Civic United Front;4;4;2;5,75;7,833333333;6,4;7;2,5;2;7;5,666666667;3;3,5;2,5;2015;8,63;6,75;-99;-99;-99;-99;65,5
981;Tanzania;National Convention for Construction and Reform;4;2;1;3,333333333;7,333333333;6;7;5;3;7;3,5;7;3,5;2,666666667;2015;1,5;6,75;-99;-99;-99;-99;65,5
982;Tanzania;Party for Democracy and Development ;4;2;3;4,25;7,666666667;5,833333333;-99;2,5;2,5;7;3,25;7;3,25;1,666666667;2015;31,75;6,75;-99;-99;-99;-99;65,5
983;Uganda;Democratic Party;4;4;-99;5,5;8,333333333;5;2,5;5,75;-99;7;4,666666667;2,5;2,5;6,25;2016;-99;5,55;-99;-99;-99;1808,4311;62,9
984;Uganda;Forum for Democratic Change;4;2;-99;3;6,25;5,666666667;2,25;6;5;7,5;3,8;2,5;2,5;5,666666667;2016;-99;5,55;-99;-99;-99;1808,4311;62,9
985;Uganda;Independents;4;2;-99;3;7,5;4,5;2;8;-99;7;4,666666667;-99;3;8;2016;-99;5,55;-99;-99;-99;1808,4311;62,9
986;Uganda;National Resistance Movement;4;4;-99;5;8,666666667;7;1,6;2,333333333;8;7,25;3;4,5;8;8,4;2016;-99;5,55;-99;-99;-99;1808,4311;62,9
987;Uganda;Uganda People's Congress;4;2;-99;3;7,333333333;3,5;2,333333333;5,333333333;-99;7;4,666666667;2,5;3;5,666666667;2016;-99;5,55;-99;-99;-99;1808,4311;62,9
988;Uganda;Uganda People's Defense Force;4;2;-99;3;9;8,5;1;10;-99;2;3;2;8;9;2016;-99;5,55;-99;-99;-99;1808,4311;62,9
989;Ukraine;All-Ukrainian Union 'Fatherland';1;2;2;2,8;6,375;8,1;7,75;3;3,5;6,285714286;3,875;3,714285714;4,8;5,272727273;2014;4,9;5,42;0;4;1;-99;72,3
990;Ukraine;Opposition Bloc;1;2;2;3,818181818;7,636363636;7,636363636;8,142857143;2,142857143;4,714285714;6,375;5,666666667;2,2;6,555555556;6;2014;8,2;5,42;0;4;1;-99;72,3
991;Ukraine;People's Front;1;4;3;7,375;5,875;5,888888889;4,8;6,375;4,142857143;5,636363636;3,857142857;5,333333333;4,5;6,9;2014;19,2;5,42;0;4;1;-99;72,3
992;Ukraine;Petro Poroshenko Bloc;1;4;3;7,666666667;7,75;5,25;5,2;3,875;3,857142857;5,692307692;3,375;5,25;5,4;6,636363636;2014;18,9;5,42;0;4;1;-99;72,3
993;Ukraine;Radical Party of Oleh Lyashko;1;2;2;3,181818182;7,416666667;8,5;8,75;3,454545455;4,5;2,5;5,5;5,833333333;7,909090909;5,636363636;2014;6,5;5,42;0;4;1;-99;72,3
994;Ukraine;Self Reliance Party;1;4;2;7,142857143;5,875;5,363636364;5,5;6,777777778;3,571428571;6;3,714285714;4,142857143;4,125;4,555555556;2014;9,5;5,42;0;4;1;-99;72,3
995;Uruguay;Broad Front;2;1;3;2,923076923;1;3,333333333;1,363636364;2,538461538;2,6;7,142857143;1;1,636363636;1,363636364;2,4;2014;49,45;5,2;-99;-99;-99;20916,1502;77,6
996;Uruguay;Colorado Party;2;4;3;7,333333333;5,875;2,1;4,363636364;7,9;4,166666667;6,5;3,625;4;1,2;3,555555556;2014;13,33;5,2;-99;-99;-99;20916,1502;77,6
997;Uruguay;Independent Party;2;1;2;4,75;3,714285714;1,6;2,714285714;6;3,3;6,571428571;2,6;3,375;0,9;1,666666667;2014;3,2;5,2;-99;-99;-99;20916,1502;77,6
998;Uruguay;National Party;2;4;3;7,166666667;7,8;2,090909091;4,9;7,6;4;5;4,333333333;4,571428571;1,818181818;3,875;2014;31,94;5,2;-99;-99;-99;20916,1502;77,6
999;Uruguay;Popular Assembly;2;1;1;1,636363636;2;6;1;2,333333333;2,6;4,142857143;2,625;2,625;3,714285714;1,875;2014;1,17;5,2;-99;-99;-99;20916,1502;77,6
1000;United States;Democratic Party;5;1;3;3,731707317;2,413043478;3,714285714;2,725;2,384615385;2,071428571;8,264705882;1,465116279;1,658536585;2,225;3,40625;2014;45,5;5,62;1;10;2;55719,12;79,1
1001;United States;Republican Party;5;4;3;8,225;8,295454545;7,825;8,930232558;7,238095238;8,921052632;1,928571429;7,142857143;8,230769231;8,290322581;8,387096774;2014;51,2;5,62;1;10;2;55719,12;79,1
1002;Uzbekistan;Democratic Party of Uzbekistan 'Milliy tiklanish';1;4;-99;7;9;-99;-99;-99;-99;3;-99;7;-99;-99;2015;-99;6,52;0;-9;0;7591,9867;70,5
1003;Uzbekistan;Movement of Entrepreneurs and Businesspeople - Liberal Democratic Party;1;4;-99;7;8;-99;-99;7;-99;-99;-99;-99;3;-99;2015;-99;6,52;0;-9;0;7591,9867;70,5
1004;Uzbekistan;People's Democratic Party of Uzbekistan;1;4;-99;8;8;-99;-99;-99;-99;-99;-99;-99;-99;-99;2015;-99;6,52;0;-9;0;7591,9867;70,5
1005;Uzbekistan;Social Democratic Party of Uzbekistan 'Adolat';1;4;-99;8;8;-99;-99;-99;-99;-99;-99;-99;4;-99;2015;-99;6,52;0;-9;0;7591,9867;70,5
1006;Venezuela;Democratic Unity Roundtable;2;3;3;6,111111111;4,846153846;4,266666667;4;5,6;3,555555556;8,533333333;3,625;3,714285714;3,307692308;4,909090909;2015;56,4;6,5;0;4;1;9401,6227;75,9
1007;Venezuela;Others;2;2;1;2,666666667;6,333333333;5;3;7,75;5,5;5;3,75;4;4,25;4,333333333;2015;2,9;6,5;0;4;1;9401,6227;75,9
1008;Venezuela;United Socialist Party of Venezuela/Great Patriotic Pole;2;2;3;1,333333333;5,545454545;9,266666667;6,666666667;-99;8,2;2,857142857;4,666666667;4,181818182;9,5;9,5;2015;41;6,5;0;4;1;9401,6227;75,9
1009;Viet Nam;Communist Party;6;2;-99;1,666666667;7,8;4,5;7;4,25;3;6,5;2,833333333;3,833333333;9;9,5;2016;-99;9,07;0;-99;0;6608,6217;74,9
1010;Viet Nam;Other;6;0;-99;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2016;-99;9,07;0;-99;0;6608,6217;74,9
1011;Vanuatu;Lauko Group;6;4;2;9;9;10;-99;9,333333333;-99;2;9;-99;9;10;2016;4,5;-99;0;-99;2;2858,2024;64,3
1012;Vanuatu;Land and Justice Party;6;1;2;1,5;0;2;7,666666667;4,666666667;0,666666667;10;0,666666667;-99;1;3,5;2016;7,2;-99;0;-99;2;2858,2024;64,3
1013;Vanuatu;Nagriamel;6;4;2;6,666666667;8,5;3;6,5;10;3;2;-99;-99;-99;10;2016;3,7;-99;0;-99;2;2858,2024;64,3
1014;Vanuatu;Natatok Indiginous People's Democratic Party;6;0;1;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2016;2,7;-99;0;-99;2;2858,2024;64,3
1015;Vanuatu;National United Party;6;4;2;9;8;4;8;6,666666667;3;-99;8;-99;5;10;2016;5,8;-99;0;-99;2;2858,2024;64,3
1016;Vanuatu;Our Land Party;6;1;3;1;2;3;7;7,666666667;1;10;4;-99;0;7;2016;12,1;-99;0;-99;2;2858,2024;64,3
1017;Vanuatu;Peoples Progressive Party;6;4;2;10;9;10;-99;9;3;2;9;-99;9;10;2016;4,9;-99;0;-99;2;2858,2024;64,3
1018;Vanuatu;Reunification of Movements for Change;6;0;2;-99;8,5;4;4,666666667;5,333333333;5;-99;5,5;-99;5;7,666666667;2016;3,5;-99;0;-99;2;2858,2024;64,3
1019;Vanuatu;Union of Moderate Parties;6;0;2;-99;8;6;5,5;6,5;3;-99;8;-99;3;10;2016;9,9;-99;0;-99;2;2858,2024;64,3
1020;Vanuatu;Vanuatu National Development Party;6;0;2;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2016;4,4;-99;0;-99;2;2858,2024;64,3
1021;Samoa;Human Rights Protection Party;-99;2;3;4;9;10;8,5;4,666666667;1,333333333;8,666666667;1,5;2,5;7,333333333;7;2016;91,2;-99;0;-99;2;5752,9932;-99
1022;Samoa;Tautua Samoa Party;-99;2;2;4,5;9,666666667;3,5;7;6,666666667;1;6,5;2;0;2,666666667;3,5;2016;8,8;-99;0;-99;2;5752,9932;-99
1023;Yemen;al-Haqq Party;-99;0;-99;-99;10;-99;-99;10;-99;-99;9;-99;-99;9,5;2003;-99;-99;-99;-99;-99;2284,9705;-99
1024;Yemen;Al-Islah;-99;4;-99;7;10;-99;-99;10;-99;-99;9;-99;-99;9,5;2003;-99;-99;-99;-99;-99;2284,9705;-99
1025;Yemen;Arab Socialist Ba'ath Party;-99;2;-99;2,5;10;-99;-99;10;-99;-99;7;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1026;Yemen;Democratic Nasserist Party;-99;2;-99;2,5;10;-99;-99;10;-99;-99;7;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1027;Yemen;General People's Congress;-99;4;-99;7;9,5;-99;-99;10;-99;-99;-99;-99;-99;9,5;2003;-99;-99;-99;-99;-99;2284,9705;-99
1028;Yemen;Hizb ut-Tahrir;-99;0;-99;-99;10;-99;-99;10;-99;-99;7,5;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1029;Yemen;Nasserist Reform Organization;-99;2;-99;2;10;-99;-99;10;-99;-99;7;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1030;Yemen;Nasserist Unionist People's Organization;-99;2;-99;2;10;-99;-99;10;-99;-99;7;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1031;Yemen;South Yemen Movement;-99;0;-99;4;-99;-99;-99;10;-99;-99;-99;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1032;Yemen;Yemeni Socialist Party;-99;2;-99;3;7;-99;-99;10;-99;-99;2;-99;-99;9;2003;-99;-99;-99;-99;-99;2284,9705;-99
1033;South Africa;African Christian Democratic Party;4;4;1;7,571428571;8,578947368;3,461538462;6,375;8,285714286;2,75;6,25;4,727272727;2,625;3,545454545;3,25;2014;0,6;5,86;0;9;2;12144,6942;63,5
1034;South Africa;African Independent Congress;4;2;1;4,25;5,2;3,5;4;9,5;4;3,5;3,75;3;5,5;4;2014;0,5;5,86;0;9;2;12144,6942;63,5
1035;South Africa;African National Congress;4;1;3;3,052631579;3;5,384615385;5,083333333;3;4,166666667;6,5;2,333333333;5,583333333;4,076923077;6,076923077;2014;62,1;5,86;0;9;2;12144,6942;63,5
1036;South Africa;Congress of the People;4;3;1;5,833333333;4;3,333333333;5,285714286;8,090909091;3,571428571;6;1,714285714;3,8;2,75;3;2014;0,7;5,86;0;9;2;12144,6942;63,5
1037;South Africa;Democratic Alliance;4;3;3;7,466666667;3,15;2,7;4,923076923;7,5;3,5;8,083333333;2,466666667;4,4;2,222222222;2,3125;2014;22,2;5,86;0;9;2;12144,6942;63,5
